# Time-averaged data for fix printcond
# TimeStep v_totalcondx v_totalcondy v_totalcondz
5040 0.000311936 0.00730554 0.00662538
5042 0.000562025 0.00732097 0.00648025
5044 0.00072456 0.00725568 0.00639084
5046 0.000828972 0.00708437 0.00637179
5048 0.000903275 0.0068131 0.00640917
5050 0.000960199 0.00647254 0.00647202
5052 0.000999472 0.00609816 0.00652979
5054 0.00101684 0.00572246 0.00656403
5056 0.00101099 0.00537775 0.00657642
5058 0.000986273 0.00509773 0.00658167
5060 0.000951068 0.00490677 0.00659684
5062 0.000913909 0.00480652 0.00663453
5064 0.000883566 0.00477213 0.00670346
5066 0.000868293 0.00476475 0.00681112
5068 0.000874922 0.00474739 0.00695763
5070 0.00090943 0.00469068 0.00713566
5072 0.000971494 0.00457419 0.0073272
5074 0.0010529 0.00440311 0.00750221
5076 0.00114268 0.00419557 0.00762747
5078 0.00123625 0.00395547 0.00768003
5080 0.00132837 0.00368641 0.00764653
5082 0.00141727 0.00337775 0.00752767
5084 0.00150139 0.00301048 0.00733392
5086 0.00157088 0.00258224 0.00707701
5088 0.00160775 0.0021187 0.00677066
5090 0.00159295 0.00166627 0.00643366
5092 0.00151492 0.00126695 0.00608506
5094 0.001373 0.000938325 0.00573642
5096 0.001174 0.000676309 0.0053919
5098 0.000924933 0.000469502 0.00505455
5100 0.000632402 0.000306142 0.0047322
5102 0.000303064 0.000171398 0.00443876
5104 -5.18815e-05 5.06315e-05 0.00419072
5106 -0.000423177 -6.94751e-05 0.00399871
5108 -0.000807031 -0.000195257 0.00386293
5110 -0.00120604 -0.000323354 0.00377352
5112 -0.00162796 -0.000442351 0.00371363
5114 -0.00208197 -0.000536416 0.00366239
5116 -0.00257392 -0.000590289 0.00359875
5118 -0.00310628 -0.00059313 0.00350889
5120 -0.00366592 -0.000549124 0.0033878
5122 -0.00422592 -0.00047535 0.0032377
5124 -0.00475367 -0.000393619 0.00306562
5126 -0.0052146 -0.000318106 0.00287689
5128 -0.00557635 -0.000259844 0.00267338
5130 -0.00582101 -0.000224851 0.00245086
5132 -0.0059515 -0.000211947 0.00220992
5134 -0.00599236 -0.000211841 0.0019664
5136 -0.00597827 -0.000212107 0.00174938
5138 -0.00594176 -0.000207321 0.00158534
5140 -0.00590007 -0.000203308 0.00148538
5142 -0.00585335 -0.000214267 0.00144944
5144 -0.00579711 -0.000253287 0.00146999
5146 -0.00573097 -0.000324229 0.00153904
5148 -0.0056612 -0.000418763 0.00164675
5150 -0.0055962 -0.000522314 0.00178141
5152 -0.00554588 -0.000623157 0.00192959
5154 -0.00552049 -0.00070814 0.00207074
5156 -0.00552386 -0.000777236 0.00217811
5158 -0.00554539 -0.000855651 0.00221313
5160 -0.00555539 -0.000989123 0.00211596
5162 -0.00552589 -0.00120813 0.00183878
5164 -0.00547933 -0.00146463 0.00144304
5166 -0.00547327 -0.00165244 0.00108074
5168 -0.00554636 -0.00169464 0.000865901
5170 -0.00568424 -0.00159681 0.000801064
5172 -0.0058401 -0.00141986 0.000832328
5174 -0.00597319 -0.00122926 0.00093474
5176 -0.00605775 -0.00108699 0.00111355
5178 -0.00608614 -0.00102773 0.00137561
5180 -0.00606455 -0.00104134 0.00171653
5182 -0.0060058 -0.00109195 0.00212303
5184 -0.00591754 -0.00114744 0.00257909
5186 -0.00579771 -0.00119362 0.00305621
5188 -0.00565374 -0.00123046 0.00351003
5190 -0.0055276 -0.00125528 0.00389193
5192 -0.00547848 -0.00125159 0.00417342
5194 -0.00553132 -0.00120746 0.00435595
5196 -0.00565289 -0.00113949 0.00445666
5198 -0.00579009 -0.00108017 0.00449436
5200 -0.00590738 -0.00105089 0.00448507
5202 -0.00599012 -0.00105546 0.00444197
5204 -0.00603562 -0.00108781 0.00437556
5206 -0.0060476 -0.00113863 0.0042958
5208 -0.00603408 -0.00119776 0.00421441
5210 -0.00600676 -0.001255 0.00414629
5212 -0.00598046 -0.00130126 0.00410898
5214 -0.00596642 -0.00132504 0.00411662
5216 -0.00597483 -0.00131724 0.00417943
5218 -0.00601223 -0.00126983 0.00429698
5220 -0.0060807 -0.00117547 0.00444975
5222 -0.00617302 -0.00102381 0.00459765
5224 -0.00626716 -0.000801387 0.0047114
5226 -0.00633498 -0.000514332 0.0048092
5228 -0.00636957 -0.000203067 0.00493651
5230 -0.00638613 7.60733e-05 0.00510597
5232 -0.00639604 0.000288762 0.00528263
5234 -0.00639367 0.000433276 0.00542498
5236 -0.00636897 0.000524075 0.00551745
5238 -0.00631639 0.000580549 0.00556834
5240 -0.00623265 0.000621556 0.00559613
5242 -0.00611385 0.000662118 0.00562006
5244 -0.00595484 0.000711893 0.00565486
5246 -0.00575073 0.000774467 0.00570607
5248 -0.00549621 0.000844484 0.0057648
5250 -0.00518011 0.000913933 0.0057971
5252 -0.00477602 0.000965741 0.0057356
5254 -0.00426636 0.000978115 0.00550778
5256 -0.00369935 0.000944369 0.00512428
5258 -0.00317722 0.000887122 0.00470392
5260 -0.00276991 0.000843299 0.00437698
5262 -0.00245951 0.000836378 0.0041837
5264 -0.00218428 0.0008678 0.00409136
5266 -0.00189959 0.000933744 0.0040643
5268 -0.00159107 0.00103089 0.00408046
5270 -0.0012633 0.00115472 0.00412258
5272 -0.000922602 0.00130029 0.00417405
5274 -0.000570027 0.00146023 0.00422362
5276 -0.00018755 0.00162724 0.00426035
5278 0.00026404 0.00179238 0.00426267
5280 0.000827764 0.00194252 0.00419258
5282 0.00150897 0.00206431 0.00403279
5284 0.0022464 0.00215209 0.0038354
5286 0.0029445 0.00220899 0.00368839
5288 0.00353958 0.00223872 0.00363526
5290 0.00401878 0.00224068 0.00364276
5292 0.00438595 0.00221219 0.00365531
5294 0.00463166 0.00215099 0.00363806
5296 0.00473665 0.00205498 0.00357942
5298 0.00469211 0.0019228 0.00348632
5300 0.00451102 0.00175482 0.00337982
5302 0.00421726 0.00155545 0.0032871
5304 0.00383982 0.00133285 0.00323988
5306 0.00340327 0.00110127 0.00326424
5308 0.00292393 0.000881007 0.00336461
5310 0.00240922 0.000687674 0.00351376
5312 0.00187375 0.000533413 0.00369015
5314 0.00135721 0.000429595 0.00391656
5316 0.000907032 0.000379661 0.00422423
5318 0.000544485 0.000376876 0.00459787
5320 0.000260425 0.000411446 0.0049861
5322 3.66859e-05 0.000471302 0.00534667
5324 -0.000143175 0.000541622 0.00565797
5326 -0.000293475 0.000610891 0.00591333
5328 -0.000426431 0.000676497 0.0061179
5330 -0.000552547 0.000743293 0.00628381
5332 -0.000681173 0.000818919 0.00642442
5334 -0.000820893 0.000909901 0.00655064
5336 -0.000979281 0.00101986 0.00667021
5338 -0.00116241 0.00114849 0.00678768
5340 -0.00137428 0.00129102 0.00690477
5342 -0.00161671 0.0014379 0.00702037
5344 -0.00188972 0.00157565 0.00713073
5346 -0.00219245 0.00168893 0.00722957
5348 -0.00252373 0.00176408 0.00731049
5350 -0.00288162 0.00179232 0.00736954
5352 -0.0032631 0.00177209 0.00740677
5354 -0.00366125 0.00170987 0.00742627
5356 -0.00405867 0.00162073 0.00743509
5358 -0.00441865 0.00152947 0.00744334
5360 -0.00469069 0.0014673 0.00747021
5362 -0.00485068 0.00145573 0.00754591
5364 -0.00492811 0.00149534 0.00769507
5366 -0.00497842 0.00157251 0.00791542
5368 -0.00502695 0.00167701 0.0081804
5370 -0.00506494 0.00180671 0.00846056
5372 -0.00508076 0.00196108 0.00873577
5374 -0.00507231 0.00213837 0.00899482
5376 -0.00504279 0.0023357 0.0092317
5378 -0.00499698 0.00254839 0.00944311
5380 -0.0049387 0.0027687 0.0096267
5382 -0.00486814 0.00298555 0.00978104
5384 -0.00478709 0.00318422 0.00990341
5386 -0.00469545 0.00334905 0.00999047
5388 -0.0045892 0.0034678 0.0100369
5390 -0.00446409 0.00353687 0.0100359
5392 -0.00433224 0.00356444 0.00998308
5394 -0.00423276 0.00356957 0.00988255
5396 -0.00420839 0.00357454 0.00974733
5398 -0.00426977 0.00359275 0.00959085
5400 -0.00439284 0.00362336 0.00942045
5402 -0.0045442 0.00365542 0.009237
5404 -0.00470115 0.00367388 0.00903925
5406 -0.0048499 0.00366854 0.0088262
5408 -0.00498545 0.00363287 0.0085997
5410 -0.00510892 0.00356504 0.0083656
5412 -0.00522548 0.00346767 0.00813345
5414 -0.00534157 0.0033457 0.00791371
5416 -0.00546218 0.00320467 0.00771477
5418 -0.00558903 0.00304976 0.00754116
5420 -0.00571979 0.00288523 0.00739325
5422 -0.00584739 0.0027146 0.00726806
5424 -0.00595925 0.00254206 0.00716052
5426 -0.00603521 0.00237408 0.00706182
5428 -0.00604648 0.00222001 0.0069569
5430 -0.00596032 0.00208714 0.0068289
5432 -0.00577111 0.00197282 0.00666822
5434 -0.00552165 0.00186358 0.00648926
5436 -0.00527375 0.00175154 0.00632279
5438 -0.00506346 0.00164202 0.00618246
5440 -0.00488539 0.00154078 0.00605433
5442 -0.00471914 0.0014453 0.00591195
5444 -0.00455265 0.00134286 0.0057304
5446 -0.0043818 0.00121967 0.00549162
5448 -0.00420875 0.00106223 0.00518715
5450 -0.00403905 0.000859598 0.00481704
5452 -0.00387901 0.000604444 0.00438715
5454 -0.00373437 0.000294532 0.00390641
5456 -0.00361117 -6.38643e-05 0.0033857
5458 -0.00351275 -0.000457502 0.00284062
5460 -0.00344216 -0.000859123 0.0022948
5462 -0.00340088 -0.00122961 0.00179206
5464 -0.00339093 -0.00153969 0.00139436
5466 -0.00341658 -0.00177632 0.00115703
5468 -0.00348257 -0.00193861 0.0010935
5470 -0.00358608 -0.00203443 0.00117143
5472 -0.00371489 -0.00207531 0.00134037
5474 -0.00385088 -0.00207258 0.00155709
5476 -0.00397261 -0.00203461 0.00179379
5478 -0.00405618 -0.00196751 0.00203648
5480 -0.00407811 -0.00187766 0.00228151
5482 -0.00401748 -0.00177199 0.00253758
5484 -0.00385958 -0.00165794 0.00281849
5486 -0.00359936 -0.00154135 0.00313708
5488 -0.0032415 -0.0014215 0.003496
5490 -0.0028023 -0.00129756 0.00389043
5492 -0.00230549 -0.00117046 0.00430702
5494 -0.00177833 -0.00104306 0.00472827
5496 -0.00124561 -0.000918693 0.00513666
5498 -0.000726749 -0.000800908 0.00551596
5500 -0.000237079 -0.000695585 0.00584973
5502 0.000209551 -0.000613695 0.00612018
5504 0.00060046 -0.000571078 0.0063098
5506 0.000924582 -0.000578033 0.00641354
5508 0.0011764 -0.00063418 0.00644152
5510 0.00135455 -0.000728363 0.00641831
5512 0.00146159 -0.000849612 0.00637591
5514 0.00150132 -0.000988044 0.00634467
5516 0.00148131 -0.00113585 0.00634768
5518 0.00141569 -0.00128741 0.00639735
5520 0.00132128 -0.00143723 0.0064985
5522 0.00121459 -0.00158009 0.00664877
5524 0.00111284 -0.0017185 0.00684275
5526 0.00103186 -0.00185913 0.0070728
5528 0.0009862 -0.00200902 0.0073279
5530 0.000986615 -0.00217132 0.00759142
5532 0.001035 -0.00234369 0.00783925
5534 0.00112199 -0.00252 0.00804237
5536 0.0012313 -0.00269305 0.00817489
5538 0.00134795 -0.00285715 0.00822461
5540 0.00146272 -0.00301107 0.00819619
5542 0.0015709 -0.00316119 0.0081055
5544 0.00166915 -0.00332224 0.00796997
5546 0.00175473 -0.00351277 0.0078039
5548 0.00182492 -0.00374563 0.00761789
5550 0.00187407 -0.00401946 0.00741795
5552 0.00189003 -0.00431947 0.00720334
5554 0.00185709 -0.00462574 0.00696805
5556 0.00176574 -0.00492115 0.0067083
5558 0.00161986 -0.00519455 0.00642909
5560 0.00143335 -0.00543998 0.0061436
5562 0.00122205 -0.00565409 0.00586836
5564 0.000998299 -0.0058342 0.00561911
5566 0.000770302 -0.00597784 0.00540889
5568 0.000544439 -0.00608322 0.0052468
5570 0.000327586 -0.00614955 0.00513724
5572 0.000127966 -0.00617696 0.00507925
5574 -4.53905e-05 -0.00616664 0.00506667
5576 -0.000184206 -0.0061217 0.0050895
5578 -0.000283053 -0.00604856 0.00513683
5580 -0.000340573 -0.00595708 0.00519973
5582 -0.000358062 -0.00585755 0.00527323
5584 -0.000338244 -0.00575849 0.00535675
5586 -0.000284502 -0.00566415 0.00545151
5588 -0.000202062 -0.00557481 0.00555805
5590 -9.88808e-05 -0.00549089 0.00567435
5592 1.59233e-05 -0.00542078 0.00579442
5594 0.000135981 -0.00538876 0.00590823
5596 0.000260605 -0.00543152 0.00600311
5598 0.000392036 -0.00557368 0.006069
5600 0.000526429 -0.00580211 0.00610229
5602 0.000649172 -0.00607105 0.0061022
5604 0.000739112 -0.00632892 0.00606703
5606 0.000777562 -0.00654029 0.00599463
5608 0.000754931 -0.00669055 0.00588464
5610 0.000671918 -0.00677642 0.00574112
5612 0.000536554 -0.00679561 0.00557414
5614 0.000360868 -0.00674391 0.0053991
5616 0.000163464 -0.00662094 0.00523086
5618 -4.03609e-05 -0.00642954 0.00508267
5620 -0.000236935 -0.00617247 0.00496005
5622 -0.000414653 -0.00584596 0.00485141
5624 -0.000566227 -0.00543935 0.00472473
5626 -0.000692161 -0.00494673 0.00454707
5628 -0.000801657 -0.00437937 0.00431075
5630 -0.000906879 -0.00376206 0.00403424
5632 -0.00101407 -0.00312004 0.00374039
5634 -0.00111841 -0.00247336 0.00344233
5636 -0.00120513 -0.00184149 0.00314568
5638 -0.00125204 -0.00125416 0.00285837
5640 -0.00124021 -0.000760577 0.00260311
5642 -0.00116578 -0.000431984 0.00242335
5644 -0.00104626 -0.000343342 0.00236505
5646 -0.000910654 -0.000536744 0.00244468
5648 -0.000777389 -0.00100576 0.00263528
5650 -0.000650475 -0.00169399 0.00289229
5652 -0.000542306 -0.00250948 0.00316709
5654 -0.000490834 -0.00335254 0.00341511
5656 -0.000536842 -0.00414546 0.00360624
5658 -0.000695235 -0.00484278 0.00372853
5660 -0.000952944 -0.00541409 0.00377892
5662 -0.00128622 -0.00583206 0.00375596
5664 -0.00167763 -0.00609161 0.00366661
5666 -0.00212325 -0.00622411 0.00352725
5668 -0.00261844 -0.0062716 0.00336283
5670 -0.00315569 -0.00626316 0.00319607
5672 -0.00372531 -0.00621171 0.00304414
5674 -0.00431559 -0.0061213 0.00291782
5676 -0.00491643 -0.00599175 0.00282494
5678 -0.00551582 -0.00582349 0.00276781
5680 -0.00610104 -0.0056187 0.00274375
5682 -0.00665747 -0.00538199 0.00274596
5684 -0.00717151 -0.0051198 0.00276587
5686 -0.00763343 -0.00484097 0.0027945
5688 -0.00803841 -0.00455722 0.00282259
5690 -0.0083855 -0.00428394 0.00284061
5692 -0.00867519 -0.00403916 0.00283942
5694 -0.00890604 -0.00384134 0.00281067
5696 -0.00907473 -0.00370409 0.00274653
5698 -0.00917717 -0.00363736 0.00264602
5700 -0.00920784 -0.00364203 0.00250849
5702 -0.0091624 -0.00370956 0.00233213
5704 -0.00904561 -0.00382198 0.00211541
5706 -0.00887899 -0.00395546 0.00186035
5708 -0.00869657 -0.00408861 0.00157583
5710 -0.0085323 -0.00420359 0.00127486
5712 -0.00840344 -0.00429274 0.000966825
5714 -0.00831428 -0.00434931 0.000666905
5716 -0.00826235 -0.0043647 0.000395219
5718 -0.00823861 -0.00432638 0.000177023
5720 -0.00822836 -0.00422322 3.68676e-05
5722 -0.00821239 -0.004051 -8.43073e-06
5724 -0.00817236 -0.0038129 4.74566e-05
5726 -0.00810067 -0.00351764 0.000200636
5728 -0.00800489 -0.00318048 0.000437823
5730 -0.00790054 -0.00281535 0.00073387
5732 -0.00779439 -0.00244272 0.00106065
5734 -0.007684 -0.00207883 0.00139948
5736 -0.00756152 -0.00173004 0.00174798
5738 -0.00742649 -0.00139362 0.00211473
5740 -0.00729294 -0.00106117 0.00250742
5742 -0.00718142 -0.000725166 0.0029208
5744 -0.00710335 -0.000385858 0.00333921
5746 -0.00706156 -5.15713e-05 0.00375017
5748 -0.00705169 0.000266973 0.00413991
5750 -0.00706943 0.000561065 0.00449719
5752 -0.00711079 0.000825795 0.00481387
5754 -0.00716416 0.00106276 0.00508235
5756 -0.00722416 0.00127558 0.00530319
5758 -0.00728656 0.00146961 0.00547992
5760 -0.00734863 0.00165004 0.00561653
5762 -0.00741018 0.00182105 0.00571618
5764 -0.00747325 0.00198573 0.00578163
5766 -0.00753774 0.00214652 0.00581743
5768 -0.00760542 0.00230373 0.00582672
5770 -0.0076782 0.00245589 0.00581096
5772 -0.00776288 0.00260123 0.00577424
5774 -0.00787885 0.00274169 0.00571892
5776 -0.00804628 0.00287878 0.00564495
5778 -0.00827107 0.00300894 0.00554887
5780 -0.00854408 0.00312583 0.00542477
5782 -0.00884999 0.00322542 0.00527512
5784 -0.00917498 0.00330981 0.00510761
5786 -0.00950788 0.00338566 0.00493462
5788 -0.00984087 0.00346092 0.00477091
5790 -0.0101685 0.00353876 0.0046327
5792 -0.0104922 0.00362567 0.00452868
5794 -0.0108137 0.00372511 0.0044633
5796 -0.0111326 0.00383759 0.00443685
5798 -0.011445 0.00396233 0.00444552
5800 -0.011743 0.00409783 0.00448263
5802 -0.0120122 0.0042424 0.00454029
5804 -0.0122266 0.00439605 0.00461209
5806 -0.0123486 0.00455659 0.00469245
5808 -0.0123358 0.00472345 0.00477438
5810 -0.0121747 0.0048859 0.00484741
5812 -0.0119103 0.00503092 0.00489165
5814 -0.0116172 0.00514588 0.00488876
5816 -0.011341 0.00522305 0.00483436
5818 -0.0110785 0.00525946 0.004742
5820 -0.0108038 0.00525837 0.00463894
5822 -0.0104864 0.00521813 0.00457004
5824 -0.0100989 0.00513072 0.00458903
5826 -0.00963151 0.00499697 0.00472401
5828 -0.009107 0.00483041 0.00495216
5830 -0.00856068 0.00464886 0.00522706
5832 -0.00801668 0.00446347 0.00551413
5834 -0.00748958 0.00428098 0.00579703
5836 -0.00699107 0.00410175 0.00606471
5838 -0.00653464 0.00392884 0.00629933
5840 -0.00614515 0.00377247 0.00647373
5842 -0.00585142 0.00365079 0.00656223
5844 -0.00568138 0.00358808 0.00656716
5846 -0.00565395 0.00359999 0.00652439
5848 -0.00576829 0.00367053 0.00646876
5850 -0.00600689 0.00376058 0.00640842
5852 -0.00635308 0.0038434 0.00634416
5854 -0.00677686 0.00390183 0.00627979
5856 -0.00722211 0.00391087 0.00621313
5858 -0.00760651 0.00383248 0.00611969
5860 -0.00787422 0.00364131 0.00597022
5862 -0.00806256 0.00335018 0.00576429
5864 -0.00824121 0.00298847 0.00551389
5866 -0.00845154 0.00257787 0.00523532
5868 -0.00870733 0.00213512 0.00494167
5870 -0.00900384 0.00167608 0.00464802
5872 -0.00932625 0.00121795 0.00437083
5874 -0.0096537 0.000778067 0.00412456
5876 -0.00996302 0.000369719 0.00391776
5878 -0.0102481 3.32218e-06 0.00375037
5880 -0.0105251 -0.000314993 0.00361478
5882 -0.0108204 -0.000582066 0.00350436
5884 -0.011144 -0.000798473 0.00341675
5886 -0.0114854 -0.000967038 0.00335314
5888 -0.0118304 -0.00109395 0.00331235
5890 -0.0121677 -0.00118745 0.00328921
5892 -0.0124924 -0.00125681 0.00327798
5894 -0.0128056 -0.00131291 0.00327256
5896 -0.0131068 -0.00136159 0.00326886
5898 -0.0133962 -0.00140582 0.00326455
5900 -0.0136733 -0.00144704 0.00325997
5902 -0.0139369 -0.00148511 0.00325806
5904 -0.0141847 -0.00151883 0.00326298
5906 -0.0144149 -0.00154771 0.003279
5908 -0.0146256 -0.00157233 0.00330933
5910 -0.0148141 -0.00159459 0.00335644
5912 -0.0149736 -0.00161802 0.00342332
5914 -0.0150883 -0.00164955 0.00351559
5916 -0.0151303 -0.00170228 0.00364067
5918 -0.0150722 -0.00179701 0.00380306
5920 -0.0149169 -0.0019526 0.00399779
5922 -0.0147095 -0.00216952 0.00421384
5924 -0.0145022 -0.00242473 0.00444612
5926 -0.0143166 -0.00268888 0.0046989
5928 -0.0141495 -0.00293602 0.00497463
5930 -0.0139981 -0.00314529 0.00526302
5932 -0.0138721 -0.00329698 0.00553049
5934 -0.0137888 -0.00337353 0.00572599
5936 -0.013752 -0.00336719 0.00581138
5938 -0.01374 -0.0032886 0.00578446
5940 -0.0137183 -0.00315558 0.00567142
5942 -0.0136463 -0.00298036 0.00550873
5944 -0.0134684 -0.00277225 0.00532995
5946 -0.0131355 -0.00253722 0.00516675
5948 -0.0126721 -0.00228065 0.00503466
5950 -0.0121911 -0.00201055 0.00492284
5952 -0.0118036 -0.00173689 0.00480522
5954 -0.0115329 -0.00146913 0.00466304
5956 -0.0113356 -0.001216 0.00449218
5958 -0.0111775 -0.000984304 0.00429642
5960 -0.011047 -0.000778988 0.00407621
5962 -0.0109435 -0.000601307 0.00383121
5964 -0.0108671 -0.000450512 0.00356179
5966 -0.010818 -0.000326347 0.00326826
5968 -0.0107982 -0.00023085 0.00295125
5970 -0.0108131 -0.000164626 0.00260941
5972 -0.0108664 -0.000122118 0.0022435
5974 -0.0109513 -8.25698e-05 0.00186139
5976 -0.0110439 -5.31252e-06 0.001481
5978 -0.0111154 0.000147457 0.00112264
5980 -0.0111598 0.000376787 0.000796124
5982 -0.0111925 0.000662142 0.000504275
5984 -0.0112257 0.000989386 0.00025619
5986 -0.0112584 0.00134969 5.75308e-05
5988 -0.0112824 0.00172672 -9.60447e-05
5990 -0.0112923 0.00209094 -0.000217655
5992 -0.0112918 0.00240394 -0.000324646
5994 -0.0112827 0.00264135 -0.000424972
5996 -0.0112494 0.00281811 -0.000509567
5998 -0.0111694 0.00297088 -0.000562957
6000 -0.0110293 0.00312414 -0.00057732
6002 -0.0108229 0.00328697 -0.000550689
6004 -0.0105478 0.00346084 -0.000481578
6006 -0.0102058 0.00364443 -0.000369176
6008 -0.00980376 0.00383527 -0.000212984
6010 -0.00936065 0.00402924 -1.89663e-05
6012 -0.00890681 0.00421854 0.000199672
6014 -0.00847353 0.00439187 0.000425392
6016 -0.00808227 0.00453977 0.000640295
6018 -0.0077409 0.00465505 0.000829245
6020 -0.00745024 0.00473533 0.000979075
6022 -0.00721108 0.00478126 0.00107976
6024 -0.00702756 0.00479357 0.00112491
6026 -0.00690733 0.00477147 0.00111234
6028 -0.00685899 0.00471261 0.00104356
6030 -0.00688822 0.00461402 0.000923291
6032 -0.00699216 0.00447591 0.000759848
6034 -0.00715844 0.0043029 0.000565069
6036 -0.00736676 0.00410295 0.000352106
6038 -0.00759394 0.00388422 0.000134165
6040 -0.00781754 0.00365245 -7.65577e-05
6042 -0.00801623 0.003412 -0.000267167
6044 -0.00817367 0.00316777 -0.000420923
6046 -0.00828555 0.00292688 -0.000516433
6048 -0.00836009 0.0026971 -0.000534654
6050 -0.00841112 0.00248047 -0.000470009
6052 -0.00845057 0.00227043 -0.000333234
6054 -0.00848791 0.00205456 -0.000145711
6056 -0.0085325 0.0018191 6.9615e-05
6058 -0.00859264 0.00155296 0.000294226
6060 -0.00867112 0.00125055 0.000516392
6062 -0.00876238 0.000913019 0.000731445
6064 -0.00885287 0.000548046 0.000938953
6066 -0.00892041 0.000166961 0.00114441
6068 -0.00893622 -0.00021667 0.001356
6070 -0.00886596 -0.000588947 0.00158024
6072 -0.00867083 -0.000941108 0.00182637
6074 -0.00833883 -0.00126828 0.00209318
6076 -0.00791438 -0.00156729 0.00236401
6078 -0.00747314 -0.00183716 0.00261427
6080 -0.00706793 -0.00208168 0.00282462
6082 -0.00670915 -0.00230907 0.00298652
6084 -0.00639419 -0.0025377 0.0030956
6086 -0.00613901 -0.0027913 0.00314288
6088 -0.00597617 -0.0030966 0.00311455
6090 -0.00593373 -0.0034721 0.00299928
6092 -0.00601485 -0.00391464 0.00279671
6094 -0.00619526 -0.0044017 0.00251882
6096 -0.00643852 -0.00490392 0.00218475
6098 -0.00670242 -0.00539648 0.00181225
6100 -0.00694669 -0.00585736 0.00141523
6102 -0.00713569 -0.00626596 0.00100181
6104 -0.00724242 -0.00660611 0.000573934
6106 -0.00725571 -0.00686961 0.000130341
6108 -0.00717887 -0.00705884 -0.000324876
6110 -0.0070305 -0.00717934 -0.000772329
6112 -0.00682825 -0.00723434 -0.00118257
6114 -0.00658112 -0.00722144 -0.00152845
6116 -0.00629225 -0.00713783 -0.0017972
6118 -0.00596503 -0.00698964 -0.00199581
6120 -0.00560569 -0.00679203 -0.00214444
6122 -0.00522216 -0.00656143 -0.00226332
6124 -0.00482318 -0.00630998 -0.00236529
6126 -0.00441831 -0.00604511 -0.00245544
6128 -0.00401831 -0.00577115 -0.00253441
6130 -0.00363469 -0.00549112 -0.00260086
6132 -0.00327773 -0.00520684 -0.00265136
6134 -0.00295469 -0.00491947 -0.00267961
6136 -0.00266795 -0.00463002 -0.0026791
6138 -0.00241481 -0.00434173 -0.00265042
6140 -0.00218826 -0.00406015 -0.00260267
6142 -0.00197873 -0.00379054 -0.00254836
6144 -0.00177799 -0.00353374 -0.00249489
6146 -0.00158721 -0.00327429 -0.00243441
6148 -0.00143066 -0.0029917 -0.00233898
6150 -0.00135837 -0.00265338 -0.00217054
6152 -0.00140298 -0.00223413 -0.00190448
6154 -0.00152362 -0.00175556 -0.00156655
6156 -0.00165165 -0.00129202 -0.00123431
6158 -0.00178285 -0.00086627 -0.00093876
6160 -0.00193865 -0.000445696 -0.000670704
6162 -0.00212291 -2.18038e-05 -0.000427517
6164 -0.00233409 0.0004055 -0.000201883
6166 -0.00257177 0.000834767 1.54253e-05
6168 -0.00283642 0.00126288 0.000232813
6170 -0.00312693 0.00168549 0.000455988
6172 -0.00343885 0.00210369 0.000691857
6174 -0.00377277 0.00254796 0.000966067
6176 -0.00410395 0.00302651 0.00127815
6178 -0.00432353 0.00346422 0.00154824
6180 -0.00436287 0.00382265 0.00173603
6182 -0.00426462 0.0041238 0.00186131
6184 -0.0040679 0.00437605 0.00192522
6186 -0.00376747 0.00454836 0.00187883
6188 -0.00338467 0.00461005 0.00166809
6190 -0.00300882 0.00458396 0.00130244
6192 -0.00274136 0.00454797 0.000872327
6194 -0.00261852 0.00456425 0.000460616
6196 -0.00260709 0.0046394 9.19733e-05
6198 -0.00265517 0.00476011 -0.000234702
6200 -0.00272533 0.00492037 -0.000516071
6202 -0.00278847 0.00512633 -0.000729452
6204 -0.00281201 0.00539151 -0.000826706
6206 -0.00276687 0.0057225 -0.000763192
6208 -0.00263765 0.00610206 -0.000551587
6210 -0.0024166 0.00647678 -0.000248217
6212 -0.00209176 0.00678662 9.48303e-05
6214 -0.00167055 0.00699544 0.000448717
6216 -0.00119732 0.00710503 0.000798297
6218 -0.000738506 0.00714944 0.0011347
6220 -0.000340449 0.00716698 0.00144848
6222 -9.84458e-06 0.00717862 0.00172739
6224 0.000266917 0.0071996 0.00195391
6226 0.000498959 0.00724978 0.00211379
6228 0.000688733 0.00735013 0.00220237
6230 0.00083961 0.00750888 0.00222744
6232 0.000961513 0.00771376 0.00220652
6234 0.00106921 0.00794063 0.00215972
6236 0.00117631 0.00816767 0.00210352
6238 0.00128669 0.00838205 0.00205124
6240 0.00140703 0.00857851 0.00200498
6242 0.00153612 0.00875244 0.00196687
6244 0.00167033 0.00889919 0.00193667
6246 0.00180619 0.00901206 0.00191244
6248 0.00194044 0.00908166 0.00189248
6250 0.00206956 0.00909969 0.00187524
6252 0.00218838 0.00906352 0.00185787
6254 0.00228992 0.0089783 0.00183719
6256 0.00236686 0.00885551 0.00181274
6258 0.00241168 0.00871072 0.00178936
6260 0.00241619 0.00856364 0.00177732
6262 0.00237223 0.00843772 0.00178758
6264 0.00227443 0.0083554 0.00182273
6266 0.00212412 0.00833038 0.00187033
6268 0.00193159 0.00836053 0.0019069
6270 0.00171407 0.00842784 0.00190926
6272 0.00148891 0.00850927 0.00186629
6274 0.0012681 0.0085904 0.00179155
6276 0.00105476 0.00867251 0.00172001
6278 0.00084633 0.00876719 0.00169423
6280 0.000640933 0.0088848 0.00174397
6282 0.00044098 0.00902535 0.00187343
